lsoa21,lad_2021_name,pop,cap,hiw,lcss,w2w,cap_2018,cap_2019,cap_2020,cap_2021,cap_2022,cap_2023,hiw_2019,hiw_2020,hiw_2021,hiw_2022,lcss_2017,lcss_2018,lcss_2019,lcss_2020,lcss_2021,lcss_2022,lcss_2023,lcss_2024,w2w_2016,w2w_2017,w2w_2018,w2w_2019,w2w_2020,w2w_2021,w2w_2022,w2w_2023,x,y,lr,lr1,lr2,lr3,lr4,lr5,lr6,hiw_w2w1,hiw_w2w2,hiw_w2w3,hiw_w2w4,hiw_w2w5,hiw_w2w6,hiw_w2w7,hiw_w2w8,hiw_w2w9,hiw_w2w10,hiw_w2w11,hiw_w2w12,hiw_w2w13,hiw_w2w14,hiw_w2w15,hiw_w2w16,hiw_w2w17,hiw_w2w18,hiw_w2w19,hiw_w2w20,hiw_w2w21,hiw_w2w22,hiw_w2w23,hiw_w2w24,hiw_w2w25,hiw_w2w26,hiw_w2w27,hiw_w2w28,lsoa_name_2011,local_authority_district_code_2019,local_authority_district_name_2019,index_of_multiple_deprivation_imd_score,income_score_rate,employment_score_rate,education_skills_and_training_score,health_deprivation_and_disability_score,crime_score,barriers_to_housing_and_services_score,living_environment_score,income_deprivation_affecting_children_index_idaci_score_rate,income_deprivation_affecting_older_people_idaopi_score_rate,children_and_young_people_sub_domain_score,adult_skills_sub_domain_score,geographical_barriers_sub_domain_score,wider_barriers_sub_domain_score,indoors_sub_domain_score,outdoors_sub_domain_score,min_lr,min_hiw_w2w1,min_jc,wt_dist_cond_cap_ut,wt_dist_cap_ut,gp_dist,ut_201719,c_ut_201719,sh
E01006436,Knowsley,1461.33333333333,16,4,0,125,4,2,9,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,21,31,24,21,11,12,4,1,341835.3543,398444.3913,0,6024.9314114805,20667.3667093668,8453.64641948339,8261.60750197226,10689.765055961,9995.32326681056,7552.93529788548,5468.75016985091,10755.44563262,11960.6930381331,8002.86615193859,890.536993192411,13848.4181735476,9179.62867590211,19823.005517026,16202.076605548,14022.7605925811,9844.73297579189,16113.1294234684,9732.84735740008,16154.023759463,7783.87575929596,6768.10485039863,20118.3079290373,9616.47972104414,9948.50112107981,14000.506241329,8122.72256395072,8364.49357559105,18392.2711255888,525.424650367517,13376.2364179448,20704.0584010189,11082.9793696118,Knowsley 003C,E08000011,Knowsley,72.718,0.384,0.34,81.986,2.232,1.016,19.443,33.033,0.417,0.438,1.558,0.594,-0.26,1.268,0.721,0.381,6024.9314114805,890.536993192411,525.424650367517,-0.00148660773853068,9.51941064903814e-05,1012.53113119753,0,0,46.7
E01006437,Knowsley,1412,0,3,0,98,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,19,12,22,4,10,12,3,341745.5368,398783.781300001,12,6097.70933674194,20320.8701569777,8513.08690387873,8321.81469356242,10889.4621257894,10343.9846954839,7791.6493341524,5672.55283074499,11005.7097914493,12211.367547077,8353.39414838065,746.171969846091,14199.4431940767,9127.71234591595,20146.9154940754,16530.3409302232,14196.8716886575,10043.1041180997,16271.9478492832,9915.54072629819,16482.8766797209,8134.17753952568,7087.72187492054,19771.5424018919,9546.93001190049,10296.6262742164,14331.5944798486,8180.76800336269,8555.9598395946,18523.0794377371,394.680373546679,13555.9526141213,21035.8610402319,11292.1910730954,Knowsley 003D,E08000011,Knowsley,60.307,0.326,0.304,61.738,1.877,0.455,17.194,32.902,0.393,0.306,0.896,0.561,-0.311,0.86,0.682,0.463,6097.70933674194,746.171969846091,394.680373546679,-0.00156335655548554,9.45117639090436e-05,720.884823659513,0,0,46.3
E01006438,Knowsley,1160,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,1,1,2,0,343767.9216,395621.7488,0,7390.5405804209,24040.0159460273,9705.66420892708,9520.6164151933,10386.5643605019,7096.62397113219,7010.26342937611,5682.16573053339,9798.13885954103,10938.7752573151,4816.49370796309,4179.24922219865,10712.5377518704,11250.4649650602,16409.0505103631,12782.5544465122,13872.4999020237,7397.93001473034,13861.7003012635,7441.74190808381,12734.0400902456,4584.80548440842,4954.94488258262,23488.5575120453,11792.8436878211,7078.29579347822,11555.3960703149,9410.01597890434,8325.08000325347,18602.0938818046,3888.29439579259,13184.6597401012,17283.2954003414,10643.3430398799,Knowsley 005E,E08000011,Knowsley,18.178,0.099,0.114,15.457,0.857,-1.293,10.839,13.958,0.051,0.147,-0.353,0.332,-0.143,-1.365,-0.166,0.005,7096.62397113219,4179.24922219865,3888.29439579259,-0.00123404984414758,0.000103249564452856,2096.78574175999,0.00151095441954168,-0.00575072704571273,8.6
E01006439,Knowsley,1687.66666666667,3,4,23,54,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,2,1,20,8,6,11,8,4,8,8,1,343533.434,395081.669199999,0,7196.18922120495,24430.7447208027,9456.43550254454,9274.68571535364,9918.93371104856,6542.99024087395,6547.49166000072,5351.76794296831,9269.24793394659,10399.927999259,4316.93209232856,4460.60059581576,10211.7566604852,11129.7181046867,16139.7433671097,12495.4403707338,13404.8622454157,7627.17113064765,14091.3154546261,7708.87315830567,12443.8223089879,4088.63773834508,4391.21711367244,23880.9201505382,11688.6633937758,6520.85655958877,10972.4007161555,9170.00670499169,7906.99448021293,18161.3556593169,4200.08078098407,12715.1538388542,16973.8020086075,10159.5012398278,Knowsley 005F,E08000011,Knowsley,38.43,0.22,0.187,32.898,1.382,-0.21,11.513,44.068,0.19,0.306,0.308,0.431,-1.06,0.483,0.969,0.843,6542.99024087395,4316.93209232856,4088.63773834508,-0.00122008648132248,0.000106435565719085,1792.43709473573,0.00151095441954168,-0.00575072704571273,18.9
E01006440,Knowsley,1432.33333333333,2,7,0,97,1,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,16,26,23,17,8,2,4,1,344735.1922,392556.0748,0,8991.34312639306,27227.2901616179,10954.5718008572,10792.5460830397,10180.74041921,4285.37066855784,7059.9403212588,6737.37467796884,8999.90399082878,9964.57474874546,1768.50296322508,7235.57480130886,7568.5605153778,13057.6473751337,13454.4461301436,9791.42259531964,13553.8502311091,6976.93896929993,13162.6444124779,7247.35140497384,9735.09818836841,1538.08368487399,4173.2516258849,26677.2755571234,13660.1538623601,4305.82700710638,9036.35925471785,10715.5414180548,8620.86417933838,18426.6641740143,6988.89787067107,12866.9732097031,14229.8384280042,10280.0619032775,Knowsley 010A,E08000011,Knowsley,67.136,0.422,0.299,60.529,2.085,0.121,25.358,35.975,0.505,0.515,1.057,0.534,0.189,1.369,0.823,0.414,4285.37066855784,1768.50296322508,1538.08368487399,-0.00115513728395156,0.000106128582180442,1576.15514989352,0,0,36.5
E01006442,Knowsley,1480.66666666667,13,5,0,138,7,2,0,0,3,1,0,0,1,4,0,0,0,0,0,0,0,0,21,26,29,33,16,1,8,4,343775.2991,392201.1379,0,8259.35712422447,27170.6734248284,10118.5574808506,9962.71731233389,9168.75328520062,3696.47991549758,6087.69171214158,5934.51400789293,7977.09189092599,8947.88581246302,1468.86734618111,7115.41861536464,7332.53678467942,12329.5796679318,13886.106999144,10217.8181426994,12532.908787623,7999.36392058002,14175.413858716,8265.0785373933,10155.0383426506,1259.11881069771,3168.87925997959,26624.5825555341,12943.4151504094,3689.07909965699,8315.35099740457,9893.30782421166,7659.51438613358,17406.7985356577,6911.47708656919,11846.5548843122,14568.0733836073,9261.23765256889,Knowsley 010B,E08000011,Knowsley,70.378,0.394,0.361,79.299,1.812,0.565,25.264,27.714,0.392,0.379,1.369,0.612,0.135,1.522,0.456,0.436,3696.47991549758,1468.86734618111,1259.11881069771,-0.00115419412834331,0.000106041929477885,561.948541663043,0,0,60
E01006443,Knowsley,1470,2,7,0,110,0,1,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,13,27,31,17,6,6,8,2,344011.1207,391448.702099999,0,8824.19857670498,27956.2989754718,10579.4123509447,10430.8899089158,9286.28221098796,3007.53029539308,6359.93328635723,6453.98533759715,7947.59367589391,8847.47503463597,685.263366240795,7900.60856402389,6549.82921578113,12884.1706742625,13207.4399618433,9544.19867367084,12574.8624696141,8109.52470389727,14127.4915628189,8418.4758653594,9478.73047770221,495.015549108277,3393.6737029209,27410.4844758227,13505.4537251767,3016.13393599966,7722.72031413825,10369.811308656,7944.2189657529,17452.3807813278,7699.02683704829,11895.7938714535,13852.0297867976,9333.43546197236,Knowsley 010C,E08000011,Knowsley,73.408,0.433,0.37,70.988,2.208,1.114,17.943,25.06,0.444,0.523,1.232,0.572,-0.283,0.983,0.296,0.465,3007.53029539308,685.263366240795,495.015549108277,-0.00114130668690058,0.000104857891955028,1044.91419624498,0,0,51.3
E01006444,Knowsley,1432.33333333333,4,7,0,91,0,0,0,4,0,0,0,3,2,2,0,0,0,0,0,0,0,0,16,24,21,16,4,5,4,1,344028.1405,392327.159299999,0,8432.52439246537,27151.9101516259,10326.7573778085,10168.8020792187,9441.62535412799,3865.72213120773,6343.14344092234,6128.93468390066,8258.89590235342,9230.37010450329,1518.47183283517,7103.59511722968,7413.8369891644,12503.5778356088,13788.8858926926,10119.7353032233,12810.9261803864,7717.51717657453,13901.67154083,7982.58473725872,10058.7096763346,1291.63492599773,3437.33778364517,26604.6568305635,13114.0454994122,3866.25214240061,8529.11532843306,10096.8453460176,7911.11013127873,17684.0946536946,6887.27034303219,12124.2007354402,14497.4757120865,9537.83182113257,Knowsley 010D,E08000011,Knowsley,67.855,0.412,0.297,80.654,1.47,0.768,21.196,36.385,0.514,0.385,1.409,0.613,-0.194,1.516,0.647,0.903,3865.72213120773,1518.47183283517,1291.63492599773,-0.00115523138322155,0.000106137227578914,834.023223847103,0,0,53.1
E01006445,Knowsley,1283.66666666667,40,10,0,99,3,10,2,4,11,10,0,7,1,2,0,0,0,0,0,0,0,0,19,20,14,22,11,5,5,3,344536.2754,392325.4015,0,8896.55632175997,27355.9121009929,10817.7108561954,10658.3650872752,9939.38197935098,4000.74273399918,6851.00577247218,6611.84334500201,8729.81731651053,9684.3069764773,1504.03260398415,7336.16154278568,7352.22930288815,12966.6791957173,13426.2993762484,9758.95201462981,13298.738652829,7251.39980772318,13405.514128919,7529.70082427786,9700.42493709973,1270.15838571822,3939.65982730135,26806.8753530512,13573.855115671,4017.86943975817,8741.02138422542,10584.6623584511,8419.24724806616,18173.6616065621,7100.80311671542,12613.0289711961,14171.8912805873,10029.2507684238,Knowsley 010E,E08000011,Knowsley,67.486,0.406,0.29,70.918,1.945,0.39,18.794,41.384,0.478,0.46,1.286,0.563,-0.311,1.229,0.886,0.812,4000.74273399918,1504.03260398415,1270.15838571822,-0.00115257058528547,0.000105892765975649,1332.82541221548,0,0,47
E01006446,Knowsley,1468.33333333333,16,2,0,139,3,5,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,26,28,21,26,15,9,6,8,342223.6586,398689.699200001,0,6480.93632110674,20606.2701338645,8907.72068885427,8715.80501394118,11131.0494045194,10192.9051980608,7973.43199215045,5910.48368060041,11165.3747386935,12369.8493984469,8127.70151955955,1225.29480560171,14000.3724214702,9590.9660926435,19784.8855437343,16180.3170897811,14472.8930322674,9562.51465294779,15784.82818995,9431.31828252564,16134.4849702868,7904.29493280817,7086.53462812764,20055.1483740102,10017.214418384,10151.2888526403,14282.3987441178,8576.47507148749,8809.74424805557,18850.5277290503,858.63897919416,13824.6885712145,20694.9558947746,11519.7254088542,Knowsley 005G,E08000011,Knowsley,65.982,0.408,0.299,62.92,1.998,-0.523,23.845,41.266,0.478,0.467,1.273,0.519,0.352,0.464,1.124,0.053,6480.93632110674,1225.29480560171,858.63897919416,-0.00155136215542691,9.48004802309326e-05,758.510423022053,0.000945179584120983,-0.0102876355757929,34.1
E01006447,Knowsley,1378.33333333333,0,7,1,128,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,16,18,24,32,13,6,9,10,341828.444,399248.064300001,0,6402.14104720269,19932.980527649,8797.68948041923,8607.59045703727,11301.8576614417,10792.6714408664,8232.96104927535,6092.6080209776,11452.825631943,12658.4647934058,8772.33457865622,965.094877341874,14631.5364166139,9280.68743282922,20468.846525916,16864.2754607217,14587.0725491132,10137.9590804796,16299.3419331542,9986.27270736032,16818.373698001,8550.99458676158,7559.2673617761,19382.3970357183,9676.20734975698,10747.0177192223,14800.918794292,8464.51763702127,8963.47023995073,18872.5506386923,734.044186677999,13951.1252481358,21378.4016715174,11711.6143551495,Knowsley 003E,E08000011,Knowsley,65.697,0.415,0.309,54.417,2.585,0.563,13.846,26.03,0.55,0.511,1.055,0.498,-1.157,1.075,0.516,0.106,6402.14104720269,965.094877341874,734.044186677999,-0.00180634503359988,9.37090188573245e-05,297.459219843846,0.000945179584120983,-0.0102876355757929,37.4
E01006448,Knowsley,2182,8,11,0,174,2,2,0,0,0,4,0,4,5,2,0,0,0,0,0,0,0,0,36,33,22,31,18,18,11,5,342281.5409,399360.0601,0,6847.95807301601,20027.6316942514,9250.59641309603,9060.1196756878,11675.3497721647,10855.0506678497,8564.19703236591,6457.25344905905,11771.3180656622,12976.7405960967,8763.43933456407,1418.05114272542,14645.1214621315,9746.49476598563,20295.1188031897,16707.7256898114,14983.4791461925,9768.84115201923,15889.4064403106,9602.75863268928,16663.9099812072,8538.15295494032,7753.3656027213,19475.1191661631,10139.8517435639,10814.8423398449,14955.0690429016,8917.60180339866,9342.62612755298,19298.9205909505,1141.95983225974,14342.8945831875,21231.2018103016,12076.3572118179,Knowsley 001A,E08000011,Knowsley,75.522,0.519,0.346,84.491,2.227,0.772,15.596,30.882,0.659,0.558,1.552,0.617,-0.767,1.191,0.714,0.159,6847.95807301601,1418.05114272542,1141.95983225974,-0.00189213098775812,9.35955064046241e-05,229.766390894816,0.000945179584120983,-0.0102876355757929,45.1
E01006449,Knowsley,1635,12,2,0,48,4,1,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,9,11,11,7,5,2,3,0,342949.8928,391084.930600001,0,8133.79897707696,27913.6928810621,9733.69334439398,9594.60300835316,8194.65194259702,2553.68426958255,5365.06012707274,5722.56177325343,6826.72475255241,7727.72300121542,1392.35890556594,7912.10277073627,6472.08060737199,12154.0415658124,13801.7485115012,10167.724239392,11460.6080114936,9218.46094618295,15247.4968775698,9517.4090000084,10096.5080155461,1382.17566756497,2419.00610618973,27372.9896467031,12784.5652457675,2513.30471250436,6979.52268115849,9543.96685843187,6947.13240321641,16337.3822969894,7757.42431769457,10783.1706189374,14343.4905116523,8227.93577410846,Knowsley 012A,E08000011,Knowsley,35.565,0.2,0.152,29.347,1.639,0.51,16.463,23.587,0.194,0.296,0.36,0.391,0.029,-0.25,0.27,0.352,2553.68426958255,1392.35890556594,1382.17566756497,-0.00118150650228909,0.000104611267414779,450.917812364194,0,0,18.7
E01006450,Knowsley,1692.33333333333,18,6,1,66,0,3,3,6,4,2,0,0,3,3,0,1,0,0,0,0,0,0,6,13,19,15,3,3,6,1,342726.5863,391556.6217,0,7679.27890578658,27394.1616007218,9342.31845433771,9198.49908163603,8025.77176258203,3051.43628631808,5071.33237824724,5277.77274729205,6764.83458654083,7721.05163595342,1748.37713622048,7400.60544064189,6991.78331875772,11715.7955530155,14266.3968337299,10622.7879467802,11351.0273072995,9217.36028926167,15342.9010234068,9490.8539482355,10552.9934793399,1677.03521527961,2104.84995501641,26853.7134394513,12343.4549128423,3003.35365391909,7360.61746980723,9142.85317784817,6655.78803066092,16228.3195723973,7251.09139402533,10667.7262493402,14829.963062343,8092.10255941101,Knowsley 012B,E08000011,Knowsley,60.402,0.35,0.247,59.439,2.131,0.932,14.933,35.897,0.4,0.497,1.179,0.512,-0.766,1.045,0.708,0.724,3051.43628631808,1748.37713622048,1677.03521527961,-0.00151453135473894,0.000105313570189922,117.624410980781,0.00188797986154814,-0.00722052306960626,28.2
E01006451,Knowsley,1438,16,3,0,54,9,0,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,11,14,11,6,4,4,3,1,343445.7577,391272.3232,0,8435.34311088576,27911.7425099718,10115.6008190205,9971.60440469677,8705.47233777512,2735.32715929328,5821.58208156234,6040.62550686333,7355.39399340156,8257.52408261506,976.629862111275,7870.34027937597,6501.21886710233,12479.1195122079,13526.6731413665,9875.92631348407,11984.778213491,8691.84508494988,14719.4437160501,8994.40761990382,9807.3131949419,908.655545875003,2857.86489666857,27368.5095979715,13105.3819546976,2719.59458419313,7330.88262126629,9915.60993852896,7406.05638955205,16862.0603875682,7693.13181508863,11306.3252588287,14117.1915253816,8746.74268386705,Knowsley 012C,E08000011,Knowsley,43.402,0.259,0.201,38.579,1.352,0.631,14.627,37.684,0.343,0.313,0.8,0.411,-0.122,-0.257,0.877,0.446,2735.32715929328,976.629862111275,908.655545875003,-0.00114041002669988,0.000104775511031894,656.119966902058,0,0,23.7
E01006452,Knowsley,1404,2,1,1,67,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7,23,16,4,5,6,5,1,343637.4315,391548.585200001,0,8451.53464819511,27724.0855489987,10194.2253145123,10046.1517986662,8927.20881773546,3030.91462902824,5977.96855144372,6075.47633874462,7621.09815946864,8542.38724298181,986.029033067857,7672.00348850524,6722.42397006204,12508.5204114651,13555.6788818365,9895.82812208579,12233.1302196885,8395.82460526919,14462.1863439123,8690.55039623899,9829.30379713845,842.484621161319,3012.59726214856,27179.5989688329,13130.9448425885,3022.32189269011,7659.65946431083,9985.64054674274,7561.9013821991,17111.0380153944,7483.49714662541,11552.1294165932,14180.839513591,8983.46393273183,Knowsley 012D,E08000011,Knowsley,35.897,0.228,0.139,38.911,1.069,0.154,11.654,47.419,0.317,0.306,0.798,0.414,-0.427,-0.292,1.185,0.526,3030.91462902824,986.029033067857,842.484621161319,-0.00114409395822935,0.000105113973338933,716.103430553235,0,0,5.5
E01006453,Knowsley,1172.66666666667,18,2,1,75,2,4,6,0,4,2,0,1,1,0,0,1,0,0,0,0,0,0,11,18,16,17,4,2,7,0,343020.0874,391804.456700001,0,7790.93831191119,27263.0595514253,9526.48428122396,9378.12947248048,8354.12056472833,3264.83084006206,5342.13820998794,5409.74419105087,7128.17016793366,8094.86539670806,1620.41514249145,7236.2287896113,7131.57010970428,11844.7283523432,14193.0940233351,10537.9557997188,11698.4103183817,8849.40533606672,14999.6021903518,9117.76691691862,10470.2949348129,1502.64790421612,2386.1498846,26720.8181544091,12468.1477440278,3229.57636755386,7683.98716692089,9317.42860674573,6923.77666421139,16574.4178729743,7070.70504402255,11013.5311220849,14794.647026864,8432.74165267299,Knowsley 008A,E08000011,Knowsley,68.706,0.421,0.339,57.731,1.963,0.751,15.352,38.096,0.433,0.52,0.864,0.541,-0.816,1.185,0.829,0.63,3264.83084006206,1620.41514249145,1502.64790421612,-0.00124156021550486,0.00010563967104849,335.521137656389,0.00188797986154814,-0.00722052306960626,55.1
E01006454,Knowsley,1547.66666666667,2,0,0,46,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,7,7,7,3,2,340327.6625,399649.738399999,0,5454.95836262138,18973.6308081552,7738.82183512008,7554.88651187636,10774.858210785,11475.2680739719,7967.69783342249,5718.40326812738,11197.5487867711,12392.0477448127,9674.87037746362,1120.79323335708,15424.6026846435,7902.25178887235,21703.5215295239,18069.1202083364,13905.68179074,11678.2740835935,17852.8402745539,11534.5397665695,18018.8436023057,9466.58336397093,7871.94585652236,18429.8861951068,8257.64592290124,11414.0854858767,15159.4420985268,7407.28695816434,8435.87958026581,17984.0210383023,1420.94378074391,13300.5097414289,22554.272743169,11227.1324850023,Knowsley 002A,E08000011,Knowsley,26.169,0.143,0.119,27.972,1.069,-0.42,23.532,19.898,0.129,0.197,-0.061,0.428,0.679,-1.167,0.033,0.373,5454.95836262138,1120.79323335708,1420.94378074391,-0.00137777653939243,9.25092172930588e-05,1749.06910284884,0,0,8.2
E01006455,Knowsley,1797,25,7,4,138,6,0,2,1,2,14,0,0,0,7,1,0,0,1,0,2,0,0,23,34,27,22,10,8,6,8,340496.1637,398662.982000001,0,4965.34418451804,19955.1163417727,7348.01400867803,7158.4393238281,10036.7049568739,10478.2830496194,7109.11451942749,4889.26683854853,10344.9219146855,11545.7618311198,8710.2077078298,511.814671069063,14435.4153299706,7873.30022201132,20835.5703730173,17189.616109691,13254.6329483597,11185.372391491,17469.0797875541,11082.3684595461,17137.2974636007,8505.29776046677,6880.60685263188,19412.6559250989,8291.99444914708,10416.1774618437,14170.0512601488,7014.69643342701,7691.48500920255,17467.3674935963,869.068768081777,12631.3635332943,21657.5721252364,10469.5108299426,Knowsley 004A,E08000011,Knowsley,70.978,0.431,0.322,66.214,2.063,0.948,16.617,36.635,0.607,0.386,1.18,0.551,-0.523,1.103,0.776,0.623,4965.34418451804,511.814671069063,869.068768081777,-0.00137821243041724,9.41198406757358e-05,1744.94344874561,0,0,33
E01006456,Knowsley,1534,2,2,0,66,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,15,11,15,6,4,3,5,339946.6747,399325.2434,0,4955.39557872662,19143.1814842743,7239.87487471042,7055.65737137676,10301.8091518851,11266.4523874405,7539.5200120474,5282.26011073511,10762.753514369,11953.5217994808,9548.62556587405,1198.73128617872,15242.5936583924,7453.43214134691,21696.0692229598,18050.0982025546,13415.514290815,11918.461295858,18146.1684310398,11794.0242827536,17997.7295235348,9346.16764122714,7572.74581327829,18602.7233748066,7824.73034293099,11200.5347657053,14848.2925209763,6908.16440840623,7966.30816926445,17483.8036146031,1558.80067751842,12813.0598886646,22516.9642802328,10758.7072514998,Knowsley 002B,E08000011,Knowsley,33.737,0.19,0.153,29.892,1.291,0.194,26.848,21.408,0.185,0.324,0.254,0.411,0.734,-0.458,0.253,0.142,4955.39557872662,1198.73128617872,1558.80067751842,-0.00134326421897196,9.27542996779542e-05,2118.96607661939,0,0,21.1
E01006457,Knowsley,1284.66666666667,1,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,4,0,3,6,3,341108.7163,399278.2851,0,5819.77730596002,19612.6640609013,8186.07994788514,7997.58408879626,10892.3565748082,10938.755349635,7922.79563888702,5723.94688516301,11157.0690914132,12360.3684945056,9031.48034052932,536.4174402158,14840.6915622476,8579.08178623838,20927.2668603707,17303.7835010372,14121.3334537347,10815.1001407184,17004.9259525871,10674.8313805731,17255.2645272695,8816.82387638846,7509.54655461118,19065.3488425605,8966.59427175593,10884.9731102285,14791.4640376865,7852.71499960492,8547.45307172482,18331.4155786705,652.054052685648,13496.6903699747,21802.263238689,11320.2373252529,Knowsley 002C,E08000011,Knowsley,26.366,0.14,0.153,26.287,0.944,-0.5,15.943,22.033,0.162,0.173,-0.231,0.428,0.316,-1.782,0.187,0.337,5819.77730596002,536.4174402158,652.054052685648,-0.00149668710565567,9.34271656746359e-05,966.42600377254,0,0,3.3
E01006458,Knowsley,1573.66666666667,12,3,0,82,2,1,0,0,5,4,0,0,1,2,0,0,0,0,0,0,0,0,9,17,13,16,10,6,6,5,340735.0226,399916.364800001,0,5934.3775887618,18879.4321307171,8225.08536816488,8040.96400454572,11215.102897968,11639.596392608,8359.46661363068,6122.08576699162,11593.7241980311,12791.7307344712,9761.5023500488,1193.15995591211,15557.5532114925,8366.0749598121,21660.5660059202,18039.6203702633,14367.8454923768,11407.2373829073,17527.9120218353,11245.5483200532,17991.414724524,9548.03830020273,8133.23544257049,18332.679788948,8710.92662394881,11583.2060344037,15422.7669107296,7893.43935260787,8872.97035076631,18465.1298182788,1388.77099404242,13758.8549156884,22539.9290042552,11661.6400500642,Knowsley 002D,E08000011,Knowsley,54.167,0.298,0.265,57.476,1.798,0.123,25.705,24.216,0.319,0.388,1.141,0.505,0.474,0.423,0.347,0.277,5934.3775887618,1193.15995591211,1388.77099404242,-0.00141818131938534,9.23170101514062e-05,1413.89637668067,0,0,18.9
